model,phase,frequency_a,frequency_b,seeds,power_fraction_median,power_fraction_min,power_fraction_max,on_modular_diagonal
kan,generalization,-9,13,4,0.00011445070413174108,5.95013661950361e-05,0.00020143079746048898,False
kan,generalization,-9,14,4,0.00010015141197072808,2.8673344786511734e-05,0.0001725604961393401,False
kan,generalization,-9,15,4,0.00016594412591075525,0.00011119106784462929,0.0002075989032164216,False
kan,generalization,-8,-15,4,0.00020568209583871067,0.00011850634473375976,0.00046643876703456044,False
kan,generalization,-8,-14,4,0.00022195547353476286,0.0001640365517232567,0.00038529362063854933,False
kan,generalization,-8,-13,4,0.00013205314462538809,0.00012243029777891934,0.00014162104343995452,False
kan,generalization,-8,-12,4,0.00024643120559630916,0.00012748801964335144,0.0002802486706059426,False
kan,generalization,-8,-11,4,0.00014755011216038838,0.0001020203490043059,0.00038774244603700936,False
kan,generalization,-8,-10,4,0.00022394064581021667,0.00019181505194865167,0.00042976546683348715,False
kan,generalization,-8,-9,4,0.00014789718261454254,0.00013535503239836544,0.00025421741884201765,False
kan,generalization,-8,-8,4,0.022518165409564972,0.009079508483409882,0.030636832118034363,True
kan,generalization,-8,-7,4,0.00020570339256664738,8.757446630625054e-05,0.0002970216446556151,False
kan,generalization,-8,-6,4,0.00015696504851803184,0.00011619523138506338,0.0002246275544166565,False
kan,generalization,-8,-5,4,0.00014955441292840987,0.00010660260886652395,0.00026218031416647136,False
kan,generalization,-8,-4,4,0.00022982950758887455,0.0001841379707911983,0.0005472141201607883,False
kan,generalization,-8,-3,4,0.00015801692643435672,9.520501043880358e-05,0.00035346229560673237,False
kan,generalization,-8,-2,4,0.0001919820460898336,8.318265463458374e-05,0.00031322918948717415,False
kan,generalization,-8,-1,4,0.00014411045412998646,0.00011992737563559785,0.0002970447239931673,False
kan,generalization,-8,0,4,0.0006069291557651013,0.00045588231296278536,0.0008617533603683114,False
kan,generalization,-8,1,4,0.0001870228152256459,0.00010022114292951301,0.00031175994081422687,False
kan,generalization,-8,2,4,0.00016182444232981652,7.515997276641428e-05,0.00022191571770235896,False
kan,generalization,-8,3,4,0.00015301072562579066,0.00012918192078359425,0.0005053065251559019,False
kan,generalization,-8,4,4,0.0002059313774225302,0.00012648988922592252,0.0006011269288137555,False
kan,generalization,-8,5,4,0.00021407127496786416,6.824623415013775e-05,0.0003009747597388923,False
kan,generalization,-8,6,4,0.00012213991067255847,9.137466986430809e-05,0.00012600932677742094,False
kan,generalization,-8,7,4,0.00016094515012810007,9.516686259303242e-05,0.00038367489469237626,False
kan,generalization,-8,8,4,0.0002048219830612652,0.00012777795200236142,0.0004686850879807025,False
kan,generalization,-8,9,4,0.0002867314688046463,7.31884574634023e-05,0.0004518508503679186,False
kan,generalization,-8,10,4,0.0002188613943872042,0.0001340037997579202,0.00028696536901406944,False
kan,generalization,-8,11,4,0.00020686248899437487,6.360239785863087e-05,0.000299622566672042,False
kan,generalization,-8,12,4,0.0001729649375192821,3.49414003721904e-05,0.00039326935075223446,False
kan,generalization,-8,13,4,0.00016462981147924438,9.192909055855125e-05,0.0002007056027650833,False
kan,generalization,-8,14,4,0.00014952509809518233,0.00011140662536490709,0.00028290049522183836,False
kan,generalization,-8,15,4,0.0002200975432060659,9.885423060040921e-05,0.00041932924068532884,False
kan,generalization,-7,-15,4,0.00016599291848251596,9.187628893414512e-05,0.000311914220219478,False
kan,generalization,-7,-14,4,0.00014531292981700972,0.00010082327207783237,0.00020195532124489546,False
kan,generalization,-7,-13,4,0.00011631116649368778,7.176160579547286e-05,0.0002329513808945194,False
kan,generalization,-7,-12,4,9.926816710503772e-05,4.0564580558566377e-05,0.00012758384400513023,False
kan,generalization,-7,-11,4,0.00013305426182341762,0.0001052108927979134,0.00015454574895557016,False
kan,generalization,-7,-10,4,0.00015927463391562924,0.00011765728413593024,0.00019372260430827737,False
kan,generalization,-7,-9,4,0.00018277543858857825,6.419565761461854e-05,0.0002638932492118329,False
kan,generalization,-7,-8,4,0.00022047026141081005,8.913163765100762e-05,0.00032529703457839787,False
kan,generalization,-7,-7,4,0.030032839626073837,0.02925601787865162,0.03158201649785042,True
kan,generalization,-7,-6,4,0.00012125191642553546,9.963225602405146e-05,0.00016603940457571298,False
kan,generalization,-7,-5,4,0.0001419641703250818,9.323617996415123e-05,0.00015145236102398485,False
kan,generalization,-7,-4,4,0.00012199394041090272,8.00995112513192e-05,0.00017464124539401382,False
kan,generalization,-7,-3,4,9.432413207832724e-05,8.137446275213733e-05,0.0002683739294297993,False
kan,generalization,-7,-2,4,0.00019335959950694814,9.857917029876262e-05,0.00025239691603928804,False
kan,generalization,-7,-1,4,0.00018887028272729367,4.3534157157409936e-05,0.0002605115878395736,False
kan,generalization,-7,0,4,0.0004974025068804622,0.0003365927841514349,0.0007072048028931022,False
kan,generalization,-7,1,4,0.00013283293446875177,0.00010965442925225943,0.00017640000442042947,False
kan,generalization,-7,2,4,0.0001336289606115315,8.10308993095532e-05,0.00024218711769208312,False
kan,generalization,-7,3,4,0.00012920660810777918,3.633325468399562e-05,0.00018440057465340942,False
kan,generalization,-7,4,4,0.00010164404739043675,9.161118941847235e-05,0.0001459095801692456,False
kan,generalization,-7,5,4,0.00019510172569425777,4.2754796595545486e-05,0.00028194638434797525,False
kan,generalization,-7,6,4,0.00012792926281690598,0.00010999588266713545,0.0001669650082476437,False
kan,generalization,-7,7,4,0.00014632719467044808,6.394907541107386e-05,0.00018691700825002044,False
kan,generalization,-7,8,4,0.00012569039608933963,6.71114248689264e-05,0.0003851013898383826,False
kan,generalization,-7,9,4,0.00010938022387563251,6.286180723691359e-05,0.00013623254199046642,False
kan,generalization,-7,10,4,0.0001488302877987735,5.056259760749526e-05,0.0001728823408484459,False
kan,generalization,-7,11,4,0.00013664568905369379,7.807167276041582e-05,0.0001885149540612474,False
kan,generalization,-7,12,4,0.00011138205081806518,9.679140930529684e-05,0.0002999957068823278,False
kan,generalization,-7,13,4,0.00013255692829261534,6.0001570091117173e-05,0.00025485680089332163,False
kan,generalization,-7,14,4,0.00010630497854435816,9.625091479392722e-05,0.0001396148873027414,False
kan,generalization,-7,15,4,0.00017412945453543216,8.164220344042405e-05,0.00022031234402675182,False
kan,generalization,-6,-15,4,0.00014213467511581257,0.00010309084609616548,0.0001536028867121786,False
kan,generalization,-6,-14,4,0.0001268938576686196,6.783209391869605e-05,0.0002561412693466991,False
kan,generalization,-6,-13,4,0.00012989410970476456,5.1588758651632816e-05,0.00024520198348909616,False
kan,generalization,-6,-12,4,0.00016034839427447878,7.90301855886355e-05,0.0005291983834467828,False
kan,generalization,-6,-11,4,0.00012806328595615923,0.00012004931340925395,0.00032051108428277075,False
kan,generalization,-6,-10,4,0.00018318060028832406,9.840303391683847e-05,0.00037315074587240815,False
kan,generalization,-6,-9,4,0.0002446360667818226,7.916484901215881e-05,0.0005178329884074628,False
kan,generalization,-6,-8,4,0.00021976557763991877,5.387845158111304e-05,0.0003754908393602818,False
kan,generalization,-6,-7,4,0.0001272755180252716,9.860166028374806e-05,0.00030665204394608736,False
kan,generalization,-6,-6,4,0.028559455648064613,0.023570295423269272,0.030106566846370697,True
kan,generalization,-6,-5,4,0.00015334221825469285,0.00010561944509390742,0.0002728471008595079,False
kan,generalization,-6,-4,4,0.00015704898760304786,6.69980508973822e-05,0.0002819955407176167,False
kan,generalization,-6,-3,4,0.0001368773591821082,0.00010580308298813179,0.00044400690239854157,False
kan,generalization,-6,-2,4,0.00013726309407502413,0.00011671267566271126,0.0006409535999409854,False
kan,generalization,-6,-1,4,0.00028709828620776534,0.00016725600289646536,0.00037570789572782815,False
kan,generalization,-6,0,4,0.0005270583205856383,0.00023981044068932533,0.0009377783862873912,False
kan,generalization,-6,1,4,0.0002109004999510944,7.916382310213521e-05,0.00037468771915882826,False
kan,generalization,-6,2,4,9.750399840413593e-05,8.161646837834269e-05,0.000418795389123261,False
kan,generalization,-6,3,4,0.0002760559000307694,7.54106804379262e-05,0.00047699164133518934,False
kan,generalization,-6,4,4,7.952849409775808e-05,6.324344576569274e-05,0.00031018329900689423,False
kan,generalization,-6,5,4,0.0001437556311429944,9.42164842854254e-05,0.00026185065507888794,False
kan,generalization,-6,6,4,8.505045843776315e-05,5.1899121899623424e-05,0.00019799669098574668,False
kan,generalization,-6,7,4,0.00012252859960426576,6.519466114696115e-05,0.00019115395843982697,False
kan,generalization,-6,8,4,0.00020729400421259925,8.698282181285322e-05,0.0005880352691747248,False
kan,generalization,-6,9,4,0.00015023328887764364,7.216992526082322e-05,0.00037761699059046805,False
kan,generalization,-6,10,4,0.00015059879660839215,0.00012662893277592957,0.00017926841974258423,False
kan,generalization,-6,11,4,0.00016347778000636026,7.535649638157338e-05,0.0002456695365253836,False
kan,generalization,-6,12,4,9.105952631216496e-05,6.768736056983471e-05,0.0002623738837428391,False
kan,generalization,-6,13,4,8.577681728638709e-05,6.277970533119515e-05,0.0003584790392778814,False
kan,generalization,-6,14,4,0.00013510869757737964,5.366808545659296e-05,0.00030636967858299613,False
kan,generalization,-6,15,4,0.0001945088224601932,5.679742025677115e-05,0.0002456529182381928,False
kan,generalization,-5,-15,4,0.00013182406109990552,7.021056080702692e-05,0.00021634373115375638,False
kan,generalization,-5,-14,4,0.0001050784885592293,6.017738996888511e-05,0.00017792992002796382,False
kan,generalization,-5,-13,4,0.00011780221393564716,6.871204095659778e-05,0.00012456453987397254,False
kan,generalization,-5,-12,4,0.00010593040497042239,9.230608702637255e-05,0.00014875683700665832,False
kan,generalization,-5,-11,4,8.99676433618879e-05,5.68525938433595e-05,0.00020772348216269165,False
kan,generalization,-5,-10,4,0.00022271368652582169,0.00010800446762004867,0.0002399757649982348,False
kan,generalization,-5,-9,4,0.00010732519513112493,7.033297151792794e-05,0.00011779343185480684,False
kan,generalization,-5,-8,4,0.00012900133515358903,3.885403566528112e-05,0.0002005331334657967,False
kan,generalization,-5,-7,4,0.00010519725037738681,9.297383076045662e-05,0.0001283234596485272,False
kan,generalization,-5,-6,4,0.00010906795796472579,7.613714114995673e-05,0.0001454895973438397,False
kan,generalization,-5,-5,4,0.03031020797789097,0.029590625315904617,0.030387774109840393,True
kan,generalization,-5,-4,4,0.00015685577818658203,6.687948916805908e-05,0.00020388573466334492,False
kan,generalization,-5,-3,4,0.00012391311975079589,7.042030483717099e-05,0.0002980029967147857,False
kan,generalization,-5,-2,4,0.0001449156552553177,0.0001117619831347838,0.0001740448351483792,False
kan,generalization,-5,-1,4,0.00012570686885737814,7.886574167059734e-05,0.00018345254648011178,False
kan,generalization,-5,0,4,0.0003682966489577666,0.00033485679887235165,0.00045443177805282176,False
kan,generalization,-5,1,4,0.00017110352928284556,0.00013799977023154497,0.0002444575948175043,False
kan,generalization,-5,2,4,0.0001306953163293656,7.391712279058993e-05,0.0001819090248318389,False
kan,generalization,-5,3,4,0.00011523627836140804,9.248805145034567e-05,0.00018775714852381498,False
kan,generalization,-5,4,4,0.00011319823533995077,8.138822886394337e-05,0.00013904308434575796,False
kan,generalization,-5,5,4,9.566085282131098e-05,8.674291893839836e-05,0.00018466437177266926,False
kan,generalization,-5,6,4,8.576019899919629e-05,6.878030399093404e-05,0.00010024888615589589,False
kan,generalization,-5,7,4,8.614991384092718e-05,6.025582842994481e-05,0.0001830519613577053,False
kan,generalization,-5,8,4,0.00011739508045138791,4.0620387153467163e-05,0.0002519762492738664,False
kan,generalization,-5,9,4,0.0001105122355511412,6.779468822060153e-05,0.00021925444889348,False
kan,generalization,-5,10,4,0.00011248024384258315,6.500171002699062e-05,0.0001596350921317935,False
kan,generalization,-5,11,4,0.00010891306374105625,5.976041575195268e-05,0.0001284006575588137,False
kan,generalization,-5,12,4,9.080492600332946e-05,8.044207061175257e-05,0.00020238108118064702,False
kan,generalization,-5,13,4,8.164490645867772e-05,4.4644370063906536e-05,0.00013657969248015434,False
kan,generalization,-5,14,4,9.970058090402745e-05,5.010576205677353e-05,0.00013484052033163607,False
kan,generalization,-5,15,4,0.0001580334355821833,0.0001239091798197478,0.0002482114068698138,False
kan,generalization,-4,-15,4,0.00020145659073023126,5.178178253117949e-05,0.00022368920326698571,False
kan,generalization,-4,-14,4,0.00015082531899679452,5.955580127192661e-05,0.00020006822887808084,False
kan,generalization,-4,-13,4,0.0001348464356851764,0.00012019575660815462,0.0001752716925693676,False
kan,generalization,-4,-12,4,0.00011924295176868327,4.320942025515251e-05,0.00018480543803889304,False
kan,generalization,-4,-11,4,0.00014413917233468965,8.957331738201901e-05,0.00022027666273061186,False
kan,generalization,-4,-10,4,0.00015535659622401,7.26866492186673e-05,0.00019401946337893605,False
kan,generalization,-4,-9,4,0.00014151929644867778,6.36641780147329e-05,0.0001936879998538643,False
kan,generalization,-4,-8,4,0.0002872346085496247,6.874091923236847e-05,0.0007611090550199151,False
kan,generalization,-4,-7,4,0.00011907109364983626,5.131576835992746e-05,0.0003472981334198266,False
kan,generalization,-4,-6,4,0.00014602846204070374,0.00011230215022806078,0.0005449145101010799,False
kan,generalization,-4,-5,4,0.00013350418157642707,7.176811050157994e-05,0.00014289039245340973,False
kan,generalization,-4,-4,4,0.028597651980817318,0.024570630863308907,0.02984641119837761,True
kan,generalization,-4,-3,4,0.00010895730156335048,8.361763320863247e-05,0.00019355965196155012,False
kan,generalization,-4,-2,4,0.0001558873918838799,0.00011151524813612923,0.00032807092065922916,False
kan,generalization,-4,-1,4,0.00024545221094740555,6.261154339881614e-05,0.0003567298990674317,False
kan,generalization,-4,0,4,0.0004046969406772405,0.0002022741682594642,0.000885844579897821,False
kan,generalization,-4,1,4,0.00013044716615695506,9.754284837981686e-05,0.00024077041598502547,False
kan,generalization,-4,2,4,0.00017262460096389987,6.896515697007999e-05,0.0002480544790159911,False
kan,generalization,-4,3,4,0.0001638064204598777,0.0001475400640629232,0.00027338627842254937,False
kan,generalization,-4,4,4,0.00011579388956306502,5.2948449592804536e-05,0.0003409094351809472,False
kan,generalization,-4,5,4,0.00012711195813608356,0.00010489333362784237,0.00022439596068579704,False
kan,generalization,-4,6,4,9.258207137463614e-05,7.16792419552803e-05,0.00012023252929793671,False
kan,generalization,-4,7,4,0.00014634361286880448,0.00012007752229692414,0.00019499620248097926,False
kan,generalization,-4,8,4,8.781020369497128e-05,4.2300620407331735e-05,0.00037238537333905697,False
kan,generalization,-4,9,4,0.0001267060506506823,0.00011947264283662662,0.0001461031788494438,False
kan,generalization,-4,10,4,0.00013231243065092713,8.002090180525556e-05,0.00018367015582043678,False
kan,generalization,-4,11,4,0.00011405138502595946,9.681627852842212e-05,0.00036567484494298697,False
kan,generalization,-4,12,4,9.957891234080307e-05,7.34185305191204e-05,0.00012131577386753634,False
kan,generalization,-4,13,4,0.0001640132104512304,4.573541446006857e-05,0.0002776978653855622,False
kan,generalization,-4,14,4,0.0001566452338011004,3.50997615896631e-05,0.0002266739757033065,False
kan,generalization,-4,15,4,0.00012229697676957585,6.325541471596807e-05,0.00015046181215438992,False
kan,generalization,-3,-15,4,0.00010674274381017312,6.10901988693513e-05,0.0002425659040454775,False
